id,sequence,kind,subjectId,currentRef,currentReferenceClass,currentStatus,replacementTarget,acceptedReferenceClasses,requiredFields,sourceArtifacts,exitCriteria,blocksBom,blocksPublish,action
replace:87:sourcing:87:soc_estimation_firmware,87,sourcing,soc_estimation_firmware,test-fixture://review-evidence-closure/source/soc_estimation_firmware,protocol_fixture,protocol_fixture,external_supplier_or_catalogue_url,external_url,componentWordId; supplierName; manufacturer; mpn where applicable; unitCostGbp; leadTimeWeeks where stated; sourceGrade; evidence.ref; evidence.quote; retrievedAt,*.sourcing-intake-template.csv; *.sourcing-ledger.csv; *.bom-provenance-manifest.csv; *.evidence-authenticity-gate.csv,"Sourcing record uses a retrievable external supplier or catalogue URL.; BoM provenance manifest marks supplier, manufacturer, MPN, unit cost and lead time as source-backed where claimed.; Evidence Authenticity Gate row becomes accepted_production_evidence.",yes,yes,Replace sourcing:87:soc_estimation_firmware with source-backed supplier/catalogue evidence before this BoM line can support trusted publication.
replace:88:sourcing:88:industrial_controller,88,sourcing,industrial_controller,test-fixture://review-evidence-closure/source/industrial_controller,protocol_fixture,protocol_fixture,external_supplier_or_catalogue_url,external_url,componentWordId; supplierName; manufacturer; mpn where applicable; unitCostGbp; leadTimeWeeks where stated; sourceGrade; evidence.ref; evidence.quote; retrievedAt,*.sourcing-intake-template.csv; *.sourcing-ledger.csv; *.bom-provenance-manifest.csv; *.evidence-authenticity-gate.csv,"Sourcing record uses a retrievable external supplier or catalogue URL.; BoM provenance manifest marks supplier, manufacturer, MPN, unit cost and lead time as source-backed where claimed.; Evidence Authenticity Gate row becomes accepted_production_evidence.",yes,yes,Replace sourcing:88:industrial_controller with source-backed supplier/catalogue evidence before this BoM line can support trusted publication.
replace:89:sourcing:89:i_o_expansion_module,89,sourcing,i_o_expansion_module,test-fixture://review-evidence-closure/source/i_o_expansion_module,protocol_fixture,protocol_fixture,external_supplier_or_catalogue_url,external_url,componentWordId; supplierName; manufacturer; mpn where applicable; unitCostGbp; leadTimeWeeks where stated; sourceGrade; evidence.ref; evidence.quote; retrievedAt,*.sourcing-intake-template.csv; *.sourcing-ledger.csv; *.bom-provenance-manifest.csv; *.evidence-authenticity-gate.csv,"Sourcing record uses a retrievable external supplier or catalogue URL.; BoM provenance manifest marks supplier, manufacturer, MPN, unit cost and lead time as source-backed where claimed.; Evidence Authenticity Gate row becomes accepted_production_evidence.",yes,yes,Replace sourcing:89:i_o_expansion_module with source-backed supplier/catalogue evidence before this BoM line can support trusted publication.
replace:90:sourcing:90:network_switch,90,sourcing,network_switch,test-fixture://review-evidence-closure/source/network_switch,protocol_fixture,protocol_fixture,external_supplier_or_catalogue_url,external_url,componentWordId; supplierName; manufacturer; mpn where applicable; unitCostGbp; leadTimeWeeks where stated; sourceGrade; evidence.ref; evidence.quote; retrievedAt,*.sourcing-intake-template.csv; *.sourcing-ledger.csv; *.bom-provenance-manifest.csv; *.evidence-authenticity-gate.csv,"Sourcing record uses a retrievable external supplier or catalogue URL.; BoM provenance manifest marks supplier, manufacturer, MPN, unit cost and lead time as source-backed where claimed.; Evidence Authenticity Gate row becomes accepted_production_evidence.",yes,yes,Replace sourcing:90:network_switch with source-backed supplier/catalogue evidence before this BoM line can support trusted publication.
replace:91:sourcing:91:cellular_router,91,sourcing,cellular_router,test-fixture://review-evidence-closure/source/cellular_router,protocol_fixture,protocol_fixture,external_supplier_or_catalogue_url,external_url,componentWordId; supplierName; manufacturer; mpn where applicable; unitCostGbp; leadTimeWeeks where stated; sourceGrade; evidence.ref; evidence.quote; retrievedAt,*.sourcing-intake-template.csv; *.sourcing-ledger.csv; *.bom-provenance-manifest.csv; *.evidence-authenticity-gate.csv,"Sourcing record uses a retrievable external supplier or catalogue URL.; BoM provenance manifest marks supplier, manufacturer, MPN, unit cost and lead time as source-backed where claimed.; Evidence Authenticity Gate row becomes accepted_production_evidence.",yes,yes,Replace sourcing:91:cellular_router with source-backed supplier/catalogue evidence before this BoM line can support trusted publication.
replace:92:sourcing:92:modbus_tcp_gateway,92,sourcing,modbus_tcp_gateway,test-fixture://review-evidence-closure/source/modbus_tcp_gateway,protocol_fixture,protocol_fixture,external_supplier_or_catalogue_url,external_url,componentWordId; supplierName; manufacturer; mpn where applicable; unitCostGbp; leadTimeWeeks where stated; sourceGrade; evidence.ref; evidence.quote; retrievedAt,*.sourcing-intake-template.csv; *.sourcing-ledger.csv; *.bom-provenance-manifest.csv; *.evidence-authenticity-gate.csv,"Sourcing record uses a retrievable external supplier or catalogue URL.; BoM provenance manifest marks supplier, manufacturer, MPN, unit cost and lead time as source-backed where claimed.; Evidence Authenticity Gate row becomes accepted_production_evidence.",yes,yes,Replace sourcing:92:modbus_tcp_gateway with source-backed supplier/catalogue evidence before this BoM line can support trusted publication.
replace:93:sourcing:93:scada_protocol_adapter,93,sourcing,scada_protocol_adapter,test-fixture://review-evidence-closure/source/scada_protocol_adapter,protocol_fixture,protocol_fixture,external_supplier_or_catalogue_url,external_url,componentWordId; supplierName; manufacturer; mpn where applicable; unitCostGbp; leadTimeWeeks where stated; sourceGrade; evidence.ref; evidence.quote; retrievedAt,*.sourcing-intake-template.csv; *.sourcing-ledger.csv; *.bom-provenance-manifest.csv; *.evidence-authenticity-gate.csv,"Sourcing record uses a retrievable external supplier or catalogue URL.; BoM provenance manifest marks supplier, manufacturer, MPN, unit cost and lead time as source-backed where claimed.; Evidence Authenticity Gate row becomes accepted_production_evidence.",yes,yes,Replace sourcing:93:scada_protocol_adapter with source-backed supplier/catalogue evidence before this BoM line can support trusted publication.
replace:94:sourcing:94:time_synchronisation_module,94,sourcing,time_synchronisation_module,test-fixture://review-evidence-closure/source/time_synchronisation_module,protocol_fixture,protocol_fixture,external_supplier_or_catalogue_url,external_url,componentWordId; supplierName; manufacturer; mpn where applicable; unitCostGbp; leadTimeWeeks where stated; sourceGrade; evidence.ref; evidence.quote; retrievedAt,*.sourcing-intake-template.csv; *.sourcing-ledger.csv; *.bom-provenance-manifest.csv; *.evidence-authenticity-gate.csv,"Sourcing record uses a retrievable external supplier or catalogue URL.; BoM provenance manifest marks supplier, manufacturer, MPN, unit cost and lead time as source-backed where claimed.; Evidence Authenticity Gate row becomes accepted_production_evidence.",yes,yes,Replace sourcing:94:time_synchronisation_module with source-backed supplier/catalogue evidence before this BoM line can support trusted publication.
replace:95:sourcing:95:cybersecurity_firewall,95,sourcing,cybersecurity_firewall,test-fixture://review-evidence-closure/source/cybersecurity_firewall,protocol_fixture,protocol_fixture,external_supplier_or_catalogue_url,external_url,componentWordId; supplierName; manufacturer; mpn where applicable; unitCostGbp; leadTimeWeeks where stated; sourceGrade; evidence.ref; evidence.quote; retrievedAt,*.sourcing-intake-template.csv; *.sourcing-ledger.csv; *.bom-provenance-manifest.csv; *.evidence-authenticity-gate.csv,"Sourcing record uses a retrievable external supplier or catalogue URL.; BoM provenance manifest marks supplier, manufacturer, MPN, unit cost and lead time as source-backed where claimed.; Evidence Authenticity Gate row becomes accepted_production_evidence.",yes,yes,Replace sourcing:95:cybersecurity_firewall with source-backed supplier/catalogue evidence before this BoM line can support trusted publication.
replace:96:sourcing:96:vpn_access_appliance,96,sourcing,vpn_access_appliance,test-fixture://review-evidence-closure/source/vpn_access_appliance,protocol_fixture,protocol_fixture,external_supplier_or_catalogue_url,external_url,componentWordId; supplierName; manufacturer; mpn where applicable; unitCostGbp; leadTimeWeeks where stated; sourceGrade; evidence.ref; evidence.quote; retrievedAt,*.sourcing-intake-template.csv; *.sourcing-ledger.csv; *.bom-provenance-manifest.csv; *.evidence-authenticity-gate.csv,"Sourcing record uses a retrievable external supplier or catalogue URL.; BoM provenance manifest marks supplier, manufacturer, MPN, unit cost and lead time as source-backed where claimed.; Evidence Authenticity Gate row becomes accepted_production_evidence.",yes,yes,Replace sourcing:96:vpn_access_appliance with source-backed supplier/catalogue evidence before this BoM line can support trusted publication.
replace:97:sourcing:97:syslog_collector,97,sourcing,syslog_collector,test-fixture://review-evidence-closure/source/syslog_collector,protocol_fixture,protocol_fixture,external_supplier_or_catalogue_url,external_url,componentWordId; supplierName; manufacturer; mpn where applicable; unitCostGbp; leadTimeWeeks where stated; sourceGrade; evidence.ref; evidence.quote; retrievedAt,*.sourcing-intake-template.csv; *.sourcing-ledger.csv; *.bom-provenance-manifest.csv; *.evidence-authenticity-gate.csv,"Sourcing record uses a retrievable external supplier or catalogue URL.; BoM provenance manifest marks supplier, manufacturer, MPN, unit cost and lead time as source-backed where claimed.; Evidence Authenticity Gate row becomes accepted_production_evidence.",yes,yes,Replace sourcing:97:syslog_collector with source-backed supplier/catalogue evidence before this BoM line can support trusted publication.
replace:98:sourcing:98:account_key_switch,98,sourcing,account_key_switch,test-fixture://review-evidence-closure/source/account_key_switch,protocol_fixture,protocol_fixture,external_supplier_or_catalogue_url,external_url,componentWordId; supplierName; manufacturer; mpn where applicable; unitCostGbp; leadTimeWeeks where stated; sourceGrade; evidence.ref; evidence.quote; retrievedAt,*.sourcing-intake-template.csv; *.sourcing-ledger.csv; *.bom-provenance-manifest.csv; *.evidence-authenticity-gate.csv,"Sourcing record uses a retrievable external supplier or catalogue URL.; BoM provenance manifest marks supplier, manufacturer, MPN, unit cost and lead time as source-backed where claimed.; Evidence Authenticity Gate row becomes accepted_production_evidence.",yes,yes,Replace sourcing:98:account_key_switch with source-backed supplier/catalogue evidence before this BoM line can support trusted publication.
replace:99:sourcing:99:firmware_escrow_tag,99,sourcing,firmware_escrow_tag,test-fixture://review-evidence-closure/source/firmware_escrow_tag,protocol_fixture,protocol_fixture,external_supplier_or_catalogue_url,external_url,componentWordId; supplierName; manufacturer; mpn where applicable; unitCostGbp; leadTimeWeeks where stated; sourceGrade; evidence.ref; evidence.quote; retrievedAt,*.sourcing-intake-template.csv; *.sourcing-ledger.csv; *.bom-provenance-manifest.csv; *.evidence-authenticity-gate.csv,"Sourcing record uses a retrievable external supplier or catalogue URL.; BoM provenance manifest marks supplier, manufacturer, MPN, unit cost and lead time as source-backed where claimed.; Evidence Authenticity Gate row becomes accepted_production_evidence.",yes,yes,Replace sourcing:99:firmware_escrow_tag with source-backed supplier/catalogue evidence before this BoM line can support trusted publication.
replace:100:sourcing:100:configuration_backup_module,100,sourcing,configuration_backup_module,test-fixture://review-evidence-closure/source/configuration_backup_module,protocol_fixture,protocol_fixture,external_supplier_or_catalogue_url,external_url,componentWordId; supplierName; manufacturer; mpn where applicable; unitCostGbp; leadTimeWeeks where stated; sourceGrade; evidence.ref; evidence.quote; retrievedAt,*.sourcing-intake-template.csv; *.sourcing-ledger.csv; *.bom-provenance-manifest.csv; *.evidence-authenticity-gate.csv,"Sourcing record uses a retrievable external supplier or catalogue URL.; BoM provenance manifest marks supplier, manufacturer, MPN, unit cost and lead time as source-backed where claimed.; Evidence Authenticity Gate row becomes accepted_production_evidence.",yes,yes,Replace sourcing:100:configuration_backup_module with source-backed supplier/catalogue evidence before this BoM line can support trusted publication.
