bom_source_field:hmi_ergonomics_local_hmi_key_switch:manufacturer,bom_source_field,source_backed,source_evidence,key switch / manufacturer,manufacturer = Protocol Evidence Manufacturer.,,test-fixture://review-evidence-closure/source/key_switch,,,hmi_ergonomics,key_switch,false,false,Keep source record attached; refresh evidence before procurement use.
bom_source_field:hmi_ergonomics_local_hmi_key_switch:mpn,bom_source_field,source_backed,source_evidence,key switch / mpn,mpn = PROTOCOL-190-key_switch.,,test-fixture://review-evidence-closure/source/key_switch,,,hmi_ergonomics,key_switch,false,false,Keep source record attached; refresh evidence before procurement use.
bom_source_field:hmi_ergonomics_local_hmi_key_switch:supplier,bom_source_field,source_backed,source_evidence,key switch / supplier,supplier = Protocol Evidence Supplier.,,test-fixture://review-evidence-closure/source/key_switch,,,hmi_ergonomics,key_switch,false,false,Keep source record attached; refresh evidence before procurement use.
bom_source_field:hmi_ergonomics_local_hmi_key_switch:unit_cost_gbp,bom_source_field,source_backed,source_evidence,key switch / unit_cost_gbp,unit_cost_gbp = 289.,,test-fixture://review-evidence-closure/source/key_switch,,,hmi_ergonomics,key_switch,false,false,Keep source record attached; refresh evidence before procurement use.
bom_source_field:hmi_ergonomics_local_hmi_panel_pc:lead_time_weeks,bom_source_field,source_backed,source_evidence,panel PC / lead_time_weeks,lead_time_weeks = 8.,,test-fixture://review-evidence-closure/source/panel_pc,,,hmi_ergonomics,panel_pc,false,false,Keep source record attached; refresh evidence before procurement use.
bom_source_field:hmi_ergonomics_local_hmi_panel_pc:manufacturer,bom_source_field,source_backed,source_evidence,panel PC / manufacturer,manufacturer = Protocol Evidence Manufacturer.,,test-fixture://review-evidence-closure/source/panel_pc,,,hmi_ergonomics,panel_pc,false,false,Keep source record attached; refresh evidence before procurement use.
bom_source_field:hmi_ergonomics_local_hmi_panel_pc:mpn,bom_source_field,source_backed,source_evidence,panel PC / mpn,mpn = PROTOCOL-189-panel_pc.,,test-fixture://review-evidence-closure/source/panel_pc,,,hmi_ergonomics,panel_pc,false,false,Keep source record attached; refresh evidence before procurement use.
bom_source_field:hmi_ergonomics_local_hmi_panel_pc:supplier,bom_source_field,source_backed,source_evidence,panel PC / supplier,supplier = Protocol Evidence Supplier.,,test-fixture://review-evidence-closure/source/panel_pc,,,hmi_ergonomics,panel_pc,false,false,Keep source record attached; refresh evidence before procurement use.
bom_source_field:hmi_ergonomics_local_hmi_panel_pc:unit_cost_gbp,bom_source_field,source_backed,source_evidence,panel PC / unit_cost_gbp,unit_cost_gbp = 288.,,test-fixture://review-evidence-closure/source/panel_pc,,,hmi_ergonomics,panel_pc,false,false,Keep source record attached; refresh evidence before procurement use.
bom_source_field:hmi_ergonomics_operator_workflow_inspection_log_holder:lead_time_weeks,bom_source_field,source_backed,source_evidence,inspection log holder / lead_time_weeks,lead_time_weeks = 8.,,test-fixture://review-evidence-closure/source/inspection_log_holder,,,hmi_ergonomics,inspection_log_holder,false,false,Keep source record attached; refresh evidence before procurement use.
bom_source_field:hmi_ergonomics_operator_workflow_inspection_log_holder:manufacturer,bom_source_field,source_backed,source_evidence,inspection log holder / manufacturer,manufacturer = Protocol Evidence Manufacturer.,,test-fixture://review-evidence-closure/source/inspection_log_holder,,,hmi_ergonomics,inspection_log_holder,false,false,Keep source record attached; refresh evidence before procurement use.
bom_source_field:hmi_ergonomics_operator_workflow_inspection_log_holder:mpn,bom_source_field,source_backed,source_evidence,inspection log holder / mpn,mpn = PROTOCOL-197-inspection_log_holder.,,test-fixture://review-evidence-closure/source/inspection_log_holder,,,hmi_ergonomics,inspection_log_holder,false,false,Keep source record attached; refresh evidence before procurement use.
bom_source_field:hmi_ergonomics_operator_workflow_inspection_log_holder:supplier,bom_source_field,source_backed,source_evidence,inspection log holder / supplier,supplier = Protocol Evidence Supplier.,,test-fixture://review-evidence-closure/source/inspection_log_holder,,,hmi_ergonomics,inspection_log_holder,false,false,Keep source record attached; refresh evidence before procurement use.
bom_source_field:hmi_ergonomics_operator_workflow_inspection_log_holder:unit_cost_gbp,bom_source_field,source_backed,source_evidence,inspection log holder / unit_cost_gbp,unit_cost_gbp = 296.,,test-fixture://review-evidence-closure/source/inspection_log_holder,,,hmi_ergonomics,inspection_log_holder,false,false,Keep source record attached; refresh evidence before procurement use.
bom_source_field:hmi_ergonomics_operator_workflow_laminated_isolation_checklist:lead_time_weeks,bom_source_field,source_backed,source_evidence,laminated isolation checklist / lead_time_weeks,lead_time_weeks = 8.,,test-fixture://review-evidence-closure/source/laminated_isolation_checklist,,,hmi_ergonomics,laminated_isolation_checklist,false,false,Keep source record attached; refresh evidence before procurement use.
bom_source_field:hmi_ergonomics_operator_workflow_laminated_isolation_checklist:manufacturer,bom_source_field,source_backed,source_evidence,laminated isolation checklist / manufacturer,manufacturer = Protocol Evidence Manufacturer.,,test-fixture://review-evidence-closure/source/laminated_isolation_checklist,,,hmi_ergonomics,laminated_isolation_checklist,false,false,Keep source record attached; refresh evidence before procurement use.
bom_source_field:hmi_ergonomics_operator_workflow_laminated_isolation_checklist:mpn,bom_source_field,source_backed,source_evidence,laminated isolation checklist / mpn,mpn = PROTOCOL-196-laminated_isolation_checklist.,,test-fixture://review-evidence-closure/source/laminated_isolation_checklist,,,hmi_ergonomics,laminated_isolation_checklist,false,false,Keep source record attached; refresh evidence before procurement use.
bom_source_field:hmi_ergonomics_operator_workflow_laminated_isolation_checklist:supplier,bom_source_field,source_backed,source_evidence,laminated isolation checklist / supplier,supplier = Protocol Evidence Supplier.,,test-fixture://review-evidence-closure/source/laminated_isolation_checklist,,,hmi_ergonomics,laminated_isolation_checklist,false,false,Keep source record attached; refresh evidence before procurement use.
bom_source_field:hmi_ergonomics_operator_workflow_laminated_isolation_checklist:unit_cost_gbp,bom_source_field,source_backed,source_evidence,laminated isolation checklist / unit_cost_gbp,unit_cost_gbp = 295.,,test-fixture://review-evidence-closure/source/laminated_isolation_checklist,,,hmi_ergonomics,laminated_isolation_checklist,false,false,Keep source record attached; refresh evidence before procurement use.
bom_source_field:hmi_ergonomics_operator_workflow_manual_reset_station:lead_time_weeks,bom_source_field,source_backed,source_evidence,manual reset station / lead_time_weeks,lead_time_weeks = 8.,,test-fixture://review-evidence-closure/source/manual_reset_station,,,hmi_ergonomics,manual_reset_station,false,false,Keep source record attached; refresh evidence before procurement use.
bom_source_field:hmi_ergonomics_operator_workflow_manual_reset_station:manufacturer,bom_source_field,source_backed,source_evidence,manual reset station / manufacturer,manufacturer = Protocol Evidence Manufacturer.,,test-fixture://review-evidence-closure/source/manual_reset_station,,,hmi_ergonomics,manual_reset_station,false,false,Keep source record attached; refresh evidence before procurement use.
bom_source_field:hmi_ergonomics_operator_workflow_manual_reset_station:mpn,bom_source_field,source_backed,source_evidence,manual reset station / mpn,mpn = PROTOCOL-199-manual_reset_station.,,test-fixture://review-evidence-closure/source/manual_reset_station,,,hmi_ergonomics,manual_reset_station,false,false,Keep source record attached; refresh evidence before procurement use.
bom_source_field:hmi_ergonomics_operator_workflow_manual_reset_station:supplier,bom_source_field,source_backed,source_evidence,manual reset station / supplier,supplier = Protocol Evidence Supplier.,,test-fixture://review-evidence-closure/source/manual_reset_station,,,hmi_ergonomics,manual_reset_station,false,false,Keep source record attached; refresh evidence before procurement use.
bom_source_field:hmi_ergonomics_operator_workflow_manual_reset_station:unit_cost_gbp,bom_source_field,source_backed,source_evidence,manual reset station / unit_cost_gbp,unit_cost_gbp = 298.,,test-fixture://review-evidence-closure/source/manual_reset_station,,,hmi_ergonomics,manual_reset_station,false,false,Keep source record attached; refresh evidence before procurement use.
bom_source_field:hmi_ergonomics_operator_workflow_status_stack_light:lead_time_weeks,bom_source_field,source_backed,source_evidence,status stack light / lead_time_weeks,lead_time_weeks = 8.,,test-fixture://review-evidence-closure/source/status_stack_light,,,hmi_ergonomics,status_stack_light,false,false,Keep source record attached; refresh evidence before procurement use.
bom_source_field:hmi_ergonomics_operator_workflow_status_stack_light:manufacturer,bom_source_field,source_backed,source_evidence,status stack light / manufacturer,manufacturer = Protocol Evidence Manufacturer.,,test-fixture://review-evidence-closure/source/status_stack_light,,,hmi_ergonomics,status_stack_light,false,false,Keep source record attached; refresh evidence before procurement use.
bom_source_field:hmi_ergonomics_operator_workflow_status_stack_light:mpn,bom_source_field,source_backed,source_evidence,status stack light / mpn,mpn = PROTOCOL-198-status_stack_light.,,test-fixture://review-evidence-closure/source/status_stack_light,,,hmi_ergonomics,status_stack_light,false,false,Keep source record attached; refresh evidence before procurement use.
bom_source_field:hmi_ergonomics_operator_workflow_status_stack_light:supplier,bom_source_field,source_backed,source_evidence,status stack light / supplier,supplier = Protocol Evidence Supplier.,,test-fixture://review-evidence-closure/source/status_stack_light,,,hmi_ergonomics,status_stack_light,false,false,Keep source record attached; refresh evidence before procurement use.
bom_source_field:hmi_ergonomics_operator_workflow_status_stack_light:unit_cost_gbp,bom_source_field,source_backed,source_evidence,status stack light / unit_cost_gbp,unit_cost_gbp = 297.,,test-fixture://review-evidence-closure/source/status_stack_light,,,hmi_ergonomics,status_stack_light,false,false,Keep source record attached; refresh evidence before procurement use.
bom_source_field:hmi_ergonomics_remote_notification_alarm_acknowledgement_button:lead_time_weeks,bom_source_field,source_backed,source_evidence,alarm acknowledgement button / lead_time_weeks,lead_time_weeks = 8.,,test-fixture://review-evidence-closure/source/alarm_acknowledgement_button,,,hmi_ergonomics,alarm_acknowledgement_button,false,false,Keep source record attached; refresh evidence before procurement use.
